Time [msec],x [m],y [m],z [m],Red,Green,Blue
23750,3.5,0,20,255,255,255
24000,3.5,0,20,255,255,255
24250,3.5,0,20,255,255,255
24500,3.5,0,20,255,255,255
24750,3.5,0,20,255,255,255
25000,3.5,0,20,255,255,255
25250,3.5,0,20,255,255,255
25500,3.5,0,20,255,255,255
25750,3.5,0,20,255,255,255
26000,3.5,0,20,255,255,255
26250,3.5,0,20,255,255,255
26500,3.5,0,20,255,255,255
26750,3.5,0,20,255,255,255
27000,3.5,0,20,255,255,255
27250,3.5,0,20,255,255,255
27500,3.5,0,20,255,255,255
27750,3.5,0,20,255,255,255
28000,3.5,0,20,255,255,255
28250,3.5,0,20,255,255,255
28500,3.5,0,20,255,255,255
28750,3.5,0,20,255,255,255
29000,3.5,0,20,255,255,255
29250,3.5,0,20,255,255,255
29500,3.5,0,20,255,255,255
29750,3.5,0,20,255,255,255
30000,3.5,0,20,255,255,255
30250,3.5,0,20,255,255,255
30500,3.5,0,20,255,255,255
30750,3.5,0,20,255,255,255
31000,3.5,0,20,255,255,255
31250,3.5,0,20,255,255,255
31500,3.5,0,20,255,255,255
31750,3.5,0,20,255,255,255
32000,3.5,0,20,255,255,255
32250,3.5,0,20,255,255,255
32500,3.5,0,20,255,255,255
32750,3.5,0,20,255,255,255
33000,3.5,0,20,255,255,255
33250,3.5,0,20,255,255,255
33500,3.5,0,20,255,255,255
33750,3.5,0,20,255,255,255
34000,3.5,0,20,255,255,255
34250,3.5,0,20,255,255,255
34500,3.5,0,20,255,255,255
34750,3.5,0,20,255,255,255
35000,3.5,0,20,255,255,255
35250,3.5,0,20,255,255,255
35500,3.5,0,20,255,255,255
35750,3.5,0,20,255,255,255
36000,3.5,0,20,255,255,255
36250,3.5,0,20,255,255,255
36500,3.5,0,20,255,255,255
36750,3.5,0,20,255,255,255
37000,3.5,0,20,255,255,255
37250,3.5,0,20,255,255,255
37500,3.5,0,20,255,255,255
37750,3.5,0,20,255,255,255
38000,3.5,0,20,255,255,255
38250,3.5,0,20,255,255,255
38500,3.5,0,20,255,255,255
38750,3.5,0,20,255,255,255
39000,3.5,0,20,255,255,255
39250,3.5,0,20,255,255,255
39500,3.5,0,20,255,255,255
39750,3.5,0,20,255,255,255
40000,3.5,0,20,255,255,255
40250,3.5,0,20,255,255,255
40500,3.5,0,20,255,255,255
40750,3.5,0,20,255,255,255
41000,3.5,0,20,255,255,255
41250,3.5,0,20,255,255,255
41500,3.5,0,20,255,255,255
41750,3.5,0,20,255,255,255
42000,3.5,0,20,255,255,255
42250,3.5,0,20,255,255,255
42500,3.5,0,20,255,255,255
42750,3.5,0,20,255,255,255
43000,3.5,0,20,255,255,255
43250,3.5,0,20,255,255,255
43500,3.5,0,20,255,255,255
43750,3.5,0,20,255,255,255
44000,3.5,0,20,255,255,255
44250,3.5,0,20,255,255,255
44500,3.5,0,20,255,255,255
44750,3.5,0,20,255,255,255
45000,3.5,0,20,255,255,255
45250,3.5,0,20,255,255,255
45500,3.5,0,20,255,255,255
45750,3.5,0,20,255,255,255
46000,3.5,0,20,255,255,255
46250,3.5,0,20,255,255,255
46500,3.5,0,20,255,255,255
46750,3.5,0,20,255,255,255
47000,3.5,0,20,255,255,255
47250,3.5,0,20,255,255,255
47500,3.5,0,20,255,255,255
47750,3.5,0,20,255,255,255
48000,3.5,0,20,255,255,255
48250,3.5,0,20,255,255,255
48500,3.5,0,20,255,255,255
48750,3.5,0,20,255,255,255
49000,3.5,0,20,255,255,255
49250,3.5,0,20,255,255,255
49500,3.5,0,20,255,255,255
49750,3.5,0,20,255,255,255
50000,3.5,0,20,255,255,255
50250,3.5,0,20,255,255,255
50500,3.5,0,20,255,255,255
50750,3.5,0,20,255,255,255
51000,3.5,0,20,255,255,255
51250,3.5,0,20,255,255,255
51500,3.5,0,20,255,255,255
51750,3.5,0,20,255,255,255
52000,3.5,0,20,255,255,255
52250,3.5,0,20,255,255,255
52500,3.5,0,20,255,255,255
52750,3.5064,0,20,255,255,255
53000,3.5249,0,20,255,255,255
53250,3.5547,0,20,255,255,255
53500,3.5949,0,20,255,255,255
53750,3.6447,0,20,255,255,255
54000,3.7032,0,20,255,255,255
54250,3.7696,0,20,255,255,255
54500,3.843,0,20,255,255,255
54750,3.9226,0,20,255,255,255
55000,4.0074,0,20,255,255,255
55250,4.0967,0,20,255,255,255
55500,4.1896,0,20,255,255,255
55750,4.2852,0,20,255,255,255
56000,4.3827,0,20,255,255,255
56250,4.4813,0,20,255,255,255
56500,4.5799,0,20,255,255,255
56750,4.6779,0,20,255,255,255
57000,4.7744,0,20,255,255,255
57250,4.8685,0,20,255,255,255
57500,4.9593,0,20,255,255,255
57750,5.046,0,20,255,255,255
58000,5.1277,0,20,255,255,255
58250,5.2036,0,20,255,255,255
58500,5.2728,0,20,255,255,255
58750,5.3345,0,20,255,255,255
59000,5.3878,0,20,255,255,255
59250,5.4319,0,20,255,255,255
59500,5.4658,0,20,255,255,255
59750,5.4888,0,20,255,255,255
60000,5.5,0,20,255,255,255
60250,5.5,0,20,255,255,255
60500,5.5,0,20,255,255,255
60750,5.5,0,20,255,255,255
61000,5.5,0,20,255,255,255
61250,5.5,0,20,255,255,255
61500,5.5,0,20,255,255,255
61750,5.5,0,20,255,255,255
62000,5.5,0,20,255,255,255
62250,5.5,0,20,255,255,255
62500,5.5,0,20,255,255,255
62750,5.5,0,20,255,255,255
63000,5.5,0,20,255,255,255
63250,5.5,0,20,255,255,255
63500,5.5,0,20,255,255,255
63750,5.5,0,20,255,255,255
64000,5.5,0,20,255,255,255
64250,5.5,0,20,255,255,255
64500,5.5,0,20,255,255,255
64750,5.5,0,20,255,255,255
65000,5.5,0,20,255,255,255
65250,5.5,0,20,255,255,255
65500,5.5,0,20,255,255,255
65750,5.5,0,20,255,255,255
66000,5.5,0,20,255,255,255
66250,5.5,0,20,255,255,255
66500,5.5,0,20,255,255,255
66750,5.5,0,20,255,255,255
67000,5.5,0,20,255,255,255
67250,5.5,0,20,255,255,255
67500,5.5,0,20,255,255,255
67750,5.5,0,20,255,255,255
68000,5.5,0,20,255,255,255
68250,5.5,0,20,255,255,255
68500,5.5,0,20,255,255,255
68750,5.5,0,20,255,255,255
69000,5.5,0,20,255,255,255
69250,5.5,0,20,255,255,255
69500,5.5,0,20,255,255,255
69750,5.5,0,20,255,255,255
70000,5.5,0,20,255,255,255
70250,5.5,0,20,255,255,255
70500,5.5,0,20,255,255,255
70750,5.5,0,20,255,255,255
71000,5.5,0,20,255,255,255
71250,5.5,0,20,255,255,255
71500,5.5,0,20,255,255,255
71750,5.5,0,20,255,255,255
72000,5.5,0,20,255,255,255
72250,5.5,0,20,255,255,255
72500,5.5,0,20,255,255,255
72750,5.5,0,20,255,255,255
73000,5.5,0,20,255,255,255
73250,5.5,0,20,255,255,255
73500,5.5,0,20,255,255,255
73750,5.5,0,20,255,255,255
74000,5.5,0,20,255,255,255
74250,5.5,0,20,255,255,255
74500,5.5,0,20,255,255,255
74750,5.5,0,20,255,255,255
75000,5.5,0,20,255,255,255
75250,5.5,0,20,255,255,255
75500,5.5,0,20,255,255,255
75750,5.5,0,20,255,255,255
76000,5.5,0,20,255,255,255
76250,5.5,0,20,255,255,255
76500,5.5,0,20,255,255,255
76750,5.5,0,20,255,255,255
77000,5.5,0,20,255,255,255
77250,5.5,0,20,255,255,255
77500,5.5,0,20,255,255,255
77750,5.5,0,20,255,255,255
78000,5.5,0,20,255,255,255
78250,5.5,0,20,255,255,255
78500,5.5,0,20,255,255,255
78750,5.5,0,20,255,255,255
79000,5.5,0,20,255,255,255
79250,5.5,0,20,255,255,255
79500,5.5,0,20,255,255,255
79750,5.5,0,20,255,255,255
80000,5.5,0,20,255,255,255
80250,5.5,0,20,255,255,255
80500,5.5,0,20,255,255,255
80750,5.5,0,20,255,255,255
81000,5.5,0,20,255,255,255
81250,5.5,0,20,255,255,255
81500,5.5,0,20,255,255,255
81750,5.5,0,20,255,255,255
82000,5.5,0,20,255,255,255
82250,5.5,0,20,255,255,255
82500,5.5,0,20,255,255,255
82750,5.5,0,20,255,255,255
83000,5.5,0,20,255,255,255
83250,5.5,0,20,255,255,255
83500,5.5,0,20,255,255,255
83750,5.5,0,20,255,255,255
84000,5.5,0,20,255,255,255
84250,5.5,0,20,255,255,255
84500,5.5,0,20,255,255,255
84750,5.5,0,20,255,255,255
85000,5.5,0,20,255,255,255
85250,5.5,0,20,255,255,255
85500,5.5,0,20,255,255,255
85750,5.5,0,20,255,255,255
86000,5.5,0,20,255,255,255
86250,5.5,0,20,255,255,255
86500,5.5,0,20,255,255,255
86750,5.5,0,20,255,255,255
87000,5.5,0,20,255,255,255
87250,5.5,0,20,255,255,255
87500,5.5,0,20,255,255,255
87750,5.5,0,20,255,255,255
88000,5.5,0,20,255,255,255
88250,5.5,0,20,255,255,255
88500,5.5,0,20,255,255,255
88750,5.5,0,20,255,255,255
89000,5.5,0,20,255,255,255
89250,5.5,0,20,255,255,255
89500,5.5,0,20,255,255,255
89750,5.5,0,20,255,255,255
90000,5.5,0,20,255,255,255
90250,5.5,0,20,255,255,255
90500,5.5,0,20,255,255,255
90750,5.5,0,20,255,255,255
91000,5.5,0,20,255,255,255
91250,5.5,0,20,255,255,255
91500,5.5,0,20,255,255,255
91750,5.5,0,20,255,255,255
92000,5.5,0,20,255,255,255
92250,5.5,0,20,255,255,255
92500,5.5,0,20,255,255,255
92750,5.5,0,20,255,255,255
93000,5.5,0,20,255,255,255
93250,5.5,0,20,255,255,255
93500,5.5,0,20,255,255,255
93750,5.5,0,20,255,255,255
94000,5.5,0,20,255,255,255
94250,5.5,0,20,255,255,255
94500,5.5,0,20,255,255,255
94750,5.5,0,20,255,255,255
95000,5.5,0,20,255,255,255
95250,5.5,0,20,255,255,255
95500,5.5,0,20,255,255,255
95750,5.5,0,20,255,255,255
96000,5.5,0,20,255,255,255
96250,5.4882,0,20,255,255,255
96500,5.4651,0,20,255,255,255
96750,5.4309,0,20,255,255,255
97000,5.3859,0,20,255,255,255
97250,5.3305,0,20,255,255,255
97500,5.2649,0,20,255,255,255
97750,5.1893,0,20,255,255,255
98000,5.1042,0,20,255,255,255
98250,5.0098,0,20,255,255,255
98500,4.9064,0,20,255,255,255
98750,4.7942,0,20,255,255,255
99000,4.6737,0,20,255,255,255
99250,4.545,0,20,255,255,255
99500,4.4084,0,20,255,255,255
99750,4.2643,0,20,255,255,255
100000,4.113,0,20,255,255,255
100250,3.9547,0,20,255,255,255
100500,3.7897,0,20,255,255,255
100750,3.6184,0,20,255,255,255
101000,3.4409,0,20,255,255,255
101250,3.2577,0,20,255,255,255
101500,3.069,0,20,255,255,255
101750,2.8751,0,20,255,255,255
102000,2.6763,0,20,255,255,255
102250,2.4729,0,20,255,255,255
102500,2.2651,0,20,255,255,255
102750,2.0533,0,20,255,255,255
103000,1.8378,0,20,255,255,255
103250,1.6189,0,20,255,255,255
103500,1.3968,0,20,255,255,255
103750,1.1718,0,20,255,255,255
104000,0.9443,0,20,255,255,255
104250,0.7145,0,20,255,255,255
104500,0.4827,0,20,255,255,255
104750,0.2493,0,20,255,255,255
105000,0.0144,0,20,255,255,255
105250,-0.2215,0,20,255,255,255
105500,-0.4583,0,20,255,255,255
105750,-0.6955,0,20,255,255,255
106000,-0.933,0,20,255,255,255
106250,-1.1704,0,20,255,255,255
106500,-1.4074,0,20,255,255,255
106750,-1.6438,0,20,255,255,255
107000,-1.8792,0,20,255,255,255
107250,-2.1134,0,20,255,255,255
107500,-2.346,0,20,255,255,255
107750,-2.5768,0,20,255,255,255
108000,-2.8055,0,20,255,255,255
108250,-3.0317,0,20,255,255,255
108500,-3.2553,0,20,255,255,255
108750,-3.4758,0,20,255,255,255
109000,-3.693,0,20,255,255,255
109250,-3.9067,0,20,255,255,255
109500,-4.1164,0,20,255,255,255
109750,-4.322,0,20,255,255,255
110000,-4.5231,0,20,255,255,255
110250,-4.7194,0,20,255,255,255
110500,-4.9107,0,20,255,255,255
110750,-5.0967,0,20,255,255,255
111000,-5.2769,0,20,255,255,255
111250,-5.4513,0,20,255,255,255
111500,-5.6194,0,20,255,255,255
111750,-5.781,0,20,255,255,255
112000,-5.9358,0,20,255,255,255
112250,-6.0834,0,20,255,255,255
112500,-6.2237,0,20,255,255,255
112750,-6.3563,0,20,255,255,255
113000,-6.4809,0,20,255,255,255
113250,-6.5972,0,20,255,255,255
113500,-6.7049,0,20,255,255,255
113750,-6.8037,0,20,255,255,255
114000,-6.8934,0,20,255,255,255
114250,-6.9737,0,20,255,255,255
114500,-7.0442,0,20,255,255,255
114750,-7.1046,0,20,255,255,255
115000,-7.1547,0,20,255,255,255
115250,-7.1942,0,20,255,255,255
115500,-7.2228,0,20,255,255,255
115750,-7.2401,0,20,255,255,255
116000,-7.246,0,20,255,255,255
116250,-7.246,0,20,255,255,255
116500,-7.246,0,20,255,255,255
116750,-7.246,0,20,255,255,255
117000,-7.246,0,20,255,255,255
117250,-7.246,0,20,255,255,255
117500,-7.246,0,20,255,255,255
117750,-7.246,0,20,255,255,255
118000,-7.246,0,20,255,255,255
118250,-7.246,0,20,255,255,255
118500,-7.246,0,20,255,255,255
118750,-7.246,0,20,255,255,255
119000,-7.246,0,20,255,255,255
119250,-7.246,0,20,255,255,255
119500,-7.246,0,20,255,255,255
119750,-7.246,0,20,255,255,255
120000,-7.246,0,20,255,255,255
120250,-7.246,0,20,255,255,255
120500,-7.246,0,20,255,255,255
120750,-7.246,0,20,255,255,255
121000,-7.246,0,20,255,255,255
121250,-7.246,0,20,255,255,255
121500,-7.246,0,20,255,255,255
121750,-7.246,0,20,255,255,255
122000,-7.246,0,20,255,255,255
122250,-7.246,0,20,255,255,255
122500,-7.246,0,20,255,255,255
122750,-7.246,0,20,255,255,255
123000,-7.246,0,20,255,255,255
123250,-7.246,0,20,255,255,255
123500,-7.246,0,20,255,255,255
123750,-7.246,0,20,255,255,255
124000,-7.246,0,20,255,255,255
124250,-7.246,0,20,255,255,255
124500,-7.246,0,20,255,255,255
124750,-7.246,0,20,255,255,255
125000,-7.246,0,20,255,255,255
125250,-7.246,0,20,255,255,255
125500,-7.246,0,20,255,255,255
125750,-7.246,0,20,255,255,255
126000,-7.246,0,20,255,255,255
126250,-7.246,0,20,255,255,255
126500,-7.246,0,20,255,255,255
126750,-7.246,0,20,255,255,255
127000,-7.246,0,20,255,255,255
127250,-7.246,0,20,255,255,255
127500,-7.246,0,20,255,255,255
127750,-7.246,0,20,255,255,255
128000,-7.246,0,20,255,255,255
128250,-7.246,0,20,255,255,255
128500,-7.246,0,20,255,255,255
128750,-7.246,0,20,255,255,255
129000,-7.246,0,20,255,255,255
129250,-7.246,0,20,255,255,255
129500,-7.246,0,20,255,255,255
129750,-7.246,0,20,255,255,255
130000,-7.246,0,20,255,255,255
130250,-7.246,0,20,255,255,255
130500,-7.246,0,20,255,255,255
130750,-7.246,0,20,255,255,255
131000,-7.246,0,20,255,255,255
131250,-7.246,0,20,255,255,255
131500,-7.246,0,20,255,255,255
131750,-7.246,0,20,255,255,255
132000,-7.246,0,20,255,255,255
132250,-7.246,0,20,255,255,255
132500,-7.246,0,20,255,255,255
132750,-7.246,0,20,255,255,255
133000,-7.246,0,20,255,255,255
133250,-7.246,0,20,255,255,255
133500,-7.246,0,20,255,255,255
133750,-7.246,0,20,255,255,255
134000,-7.246,0,20,255,255,255
134250,-7.246,0,20,255,255,255
134500,-7.246,0,20,255,255,255
134750,-7.246,0,20,255,255,255
135000,-7.246,0,20,255,255,255
135250,-7.246,0,20,255,255,255
135500,-7.246,0,20,255,255,255
135750,-7.246,0,20,255,255,255
136000,-7.246,0,20,255,255,255
136250,-7.246,0,20,255,255,255
136500,-7.246,0,20,255,255,255
136750,-7.246,0,20,255,255,255
137000,-7.246,0,20,255,255,255
137250,-7.246,0,20,255,255,255
137500,-7.246,0,20,255,255,255
137750,-7.246,0,20,255,255,255
138000,-7.246,0,20,255,255,255
138250,-7.246,0,20,255,255,255
138500,-7.246,0,20,255,255,255
138750,-7.246,0,20,255,255,255
139000,-7.246,0,20,255,255,255
139250,-7.246,0,20,255,255,255
139500,-7.246,0,20,255,255,255
139750,-7.246,0,20,255,255,255
140000,-7.246,0,20,255,255,255
140250,-7.246,0,20,255,255,255
140500,-7.246,0,20,255,255,255
140750,-7.246,0,20,255,255,255
141000,-7.246,0,20,255,255,255
141250,-7.246,0,20,255,255,255
141500,-7.246,0,20,255,255,255
141750,-7.246,0,20,255,255,255
142000,-7.246,0,20,255,255,255
142250,-7.246,0,20,255,255,255
142500,-7.246,0,20,255,255,255
142750,-7.246,0,20,255,255,255
143000,-7.246,0,20,255,255,255
143250,-7.246,0,20,255,255,255
143500,-7.246,0,20,255,255,255
143750,-7.246,0,20,255,255,255
144000,-7.246,0,20,255,255,255
144250,-7.246,0,20,255,255,255
144500,-7.246,0,20,255,255,255
144750,-7.246,0,20,255,255,255
145000,-7.246,0,20,255,255,255
145250,-7.246,0,20,255,255,255
145500,-7.246,0,20,255,255,255
145750,-7.246,0,20,255,255,255
146000,-7.246,0,20,255,255,255
146250,-7.246,0.0006,20.0007,255,255,255
146500,-7.246,0.0024,20.0028,255,255,255
146750,-7.246,0.0053,20.0062,255,255,255
147000,-7.246,0.0093,20.011,255,255,255
147250,-7.246,0.0145,20.017,255,255,255
147500,-7.246,0.0207,20.0243,255,255,255
147750,-7.246,0.0279,20.0327,255,255,255
148000,-7.246,0.0361,20.0424,255,255,255
148250,-7.246,0.0453,20.0532,255,255,255
148500,-7.246,0.0554,20.0651,255,255,255
148750,-7.246,0.0665,20.0781,255,255,255
149000,-7.246,0.0784,20.0921,255,255,255
149250,-7.246,0.0912,20.1071,255,255,255
149500,-7.246,0.1048,20.123,255,255,255
149750,-7.246,0.1192,20.1399,255,255,255
150000,-7.246,0.1344,20.1578,255,255,255
150250,-7.246,0.1503,20.1764,255,255,255
150500,-7.246,0.1669,20.1959,255,255,255
150750,-7.246,0.1842,20.2162,255,255,255
151000,-7.246,0.2021,20.2372,255,255,255
151250,-7.246,0.2206,20.259,255,255,255
151500,-7.246,0.2398,20.2815,255,255,255
151750,-7.246,0.2595,20.3046,255,255,255
152000,-7.246,0.2797,20.3283,255,255,255
152250,-7.246,0.3004,20.3526,255,255,255
152500,-7.246,0.3216,20.3775,255,255,255
152750,-7.246,0.3432,20.4029,255,255,255
153000,-7.246,0.3653,20.4287,255,255,255
153250,-7.246,0.3877,20.455,255,255,255
153500,-7.246,0.4105,20.4817,255,255,255
153750,-7.246,0.4336,20.5088,255,255,255
154000,-7.246,0.4569,20.5363,255,255,255
154250,-7.246,0.4806,20.564,255,255,255
154500,-7.246,0.5045,20.592,255,255,255
154750,-7.246,0.5286,20.6203,255,255,255
155000,-7.246,0.5528,20.6487,255,255,255
155250,-7.246,0.5772,20.6774,255,255,255
155500,-7.246,0.6018,20.7061,255,255,255
155750,-7.246,0.6264,20.735,255,255,255
156000,-7.246,0.651,20.7639,255,255,255
156250,-7.246,0.6757,20.7929,255,255,255
156500,-7.246,0.7004,20.8218,255,255,255
156750,-7.246,0.7251,20.8507,255,255,255
157000,-7.246,0.7497,20.8795,255,255,255
157250,-7.246,0.7742,20.9083,255,255,255
157500,-7.246,0.7986,20.9368,255,255,255
157750,-7.246,0.8228,20.9652,255,255,255
158000,-7.246,0.8469,20.9934,255,255,255
158250,-7.246,0.8707,21.0214,255,255,255
158500,-7.246,0.8943,21.049,255,255,255
158750,-7.246,0.9177,21.0764,255,255,255
159000,-7.246,0.9407,21.1034,255,255,255
159250,-7.246,0.9634,21.13,255,255,255
159500,-7.246,0.9858,21.1561,255,255,255
159750,-7.246,1.0078,21.1819,255,255,255
160000,-7.246,1.0293,21.2071,255,255,255
160250,-7.246,1.0504,21.2318,255,255,255
160500,-7.246,1.0711,21.256,255,255,255
160750,-7.246,1.0912,21.2795,255,255,255
161000,-7.246,1.1108,21.3024,255,255,255
161250,-7.246,1.1298,21.3247,255,255,255
161500,-7.246,1.1483,21.3463,255,255,255
161750,-7.246,1.1661,21.3671,255,255,255
162000,-7.246,1.1833,21.3872,255,255,255
162250,-7.246,1.1998,21.4064,255,255,255
162500,-7.246,1.2156,21.4248,255,255,255
162750,-7.246,1.2306,21.4424,255,255,255
163000,-7.246,1.2449,21.459,255,255,255
163250,-7.246,1.2584,21.4747,255,255,255
163500,-7.246,1.271,21.4894,255,255,255
163750,-7.246,1.2828,21.5031,255,255,255
164000,-7.246,1.2937,21.5158,255,255,255
164250,-7.246,1.3037,21.5274,255,255,255
164500,-7.246,1.3127,21.5379,255,255,255
164750,-7.246,1.3208,21.5472,255,255,255
165000,-7.246,1.3278,21.5553,255,255,255
165250,-7.246,1.3339,21.5622,255,255,255
165500,-7.246,1.3388,21.5679,255,255,255
165750,-7.246,1.3427,21.5723,255,255,255
166000,-7.246,1.3454,21.5753,255,255,255
166250,-7.246,1.347,21.577,255,255,255
166500,-7.246,1.347,21.577,255,255,255
166750,-7.246,1.3465,21.5758,255,255,255
167000,-7.246,1.3448,21.5732,255,255,255
167250,-7.246,1.3422,21.5692,255,255,255
167500,-7.246,1.3385,21.5638,255,255,255
167750,-7.246,1.3338,21.5572,255,255,255
168000,-7.246,1.3281,21.5493,255,255,255
168250,-7.246,1.3215,21.5401,255,255,255
168500,-7.246,1.314,21.5298,255,255,255
168750,-7.246,1.3056,21.5183,255,255,255
169000,-7.246,1.2963,21.5057,255,255,255
169250,-7.246,1.2862,21.492,255,255,255
169500,-7.246,1.2754,21.4772,255,255,255
169750,-7.246,1.2637,21.4615,255,255,255
170000,-7.246,1.2513,21.4447,255,255,255
170250,-7.246,1.2381,21.427,255,255,255
170500,-7.246,1.2243,21.4085,255,255,255
170750,-7.246,1.2098,21.389,255,255,255
171000,-7.246,1.1947,21.3687,255,255,255
171250,-7.246,1.1789,21.3476,255,255,255
171500,-7.246,1.1626,21.3257,255,255,255
171750,-7.246,1.1457,21.3032,255,255,255
172000,-7.246,1.1283,21.2799,255,255,255
172250,-7.246,1.1104,21.256,255,255,255
172500,-7.246,1.092,21.2314,255,255,255
172750,-7.246,1.0732,21.2063,255,255,255
173000,-7.246,1.054,21.1806,255,255,255
173250,-7.246,1.0343,21.1544,255,255,255
173500,-7.246,1.0143,21.1278,255,255,255
173750,-7.246,0.994,21.1007,255,255,255
174000,-7.246,0.9734,21.0732,255,255,255
174250,-7.246,0.9524,21.0453,255,255,255
174500,-7.246,0.9313,21.0171,255,255,255
174750,-7.246,0.9099,20.9886,255,255,255
175000,-7.246,0.8882,20.9599,255,255,255
175250,-7.246,0.8665,20.9309,255,255,255
175500,-7.246,0.8446,20.9018,255,255,255
175750,-7.246,0.8225,20.8725,255,255,255
176000,-7.246,0.8004,20.843,255,255,255
176250,-7.246,0.7782,20.8135,255,255,255
176500,-7.246,0.756,20.784,255,255,255
176750,-7.246,0.7338,20.7545,255,255,255
177000,-7.246,0.7116,20.7249,255,255,255
177250,-7.246,0.6894,20.6955,255,255,255
177500,-7.246,0.6673,20.6661,255,255,255
177750,-7.246,0.6454,20.6369,255,255,255
178000,-7.246,0.6235,20.6079,255,255,255
178250,-7.246,0.6018,20.5791,255,255,255
178500,-7.246,0.5803,20.5505,255,255,255
178750,-7.246,0.5591,20.5222,255,255,255
179000,-7.246,0.538,20.4942,255,255,255
179250,-7.246,0.5172,20.4666,255,255,255
179500,-7.246,0.4968,20.4393,255,255,255
179750,-7.246,0.4766,20.4125,255,255,255
180000,-7.246,0.4568,20.3862,255,255,255
180250,-7.246,0.4374,20.3603,255,255,255
180500,-7.246,0.4184,20.335,255,255,255
180750,-7.246,0.3998,20.3102,255,255,255
181000,-7.246,0.3816,20.2861,255,255,255
181250,-7.246,0.364,20.2626,255,255,255
181500,-7.246,0.3469,20.2397,255,255,255
181750,-7.246,0.3303,20.2176,255,255,255
182000,-7.246,0.3143,20.1963,255,255,255
182250,-7.246,0.2989,20.1757,255,255,255
182500,-7.246,0.2841,20.1559,255,255,255
182750,-7.246,0.27,20.137,255,255,255
183000,-7.246,0.2565,20.119,255,255,255
183250,-7.246,0.2438,20.102,255,255,255
183500,-7.246,0.2317,20.0859,255,255,255
183750,-7.246,0.2205,20.0708,255,255,255
